gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	occurrenceStatus	preparations	disposition	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOccurrences	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	samplingEffort	sampleSizeValue	sampleSizeUnit	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceVerificationStatus	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	identificationQualifier	typeStatus	identifiedBy	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	genus	subgenus	specificEpithet	infraspecificEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	genericName	typifiedName	protocol	lastParsed	lastCrawled	repatriated
857197601																										FISK-21166										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-21166	FISK-21166		NINA																												1975-07-01T01:00Z				1975	7	1												EUROPE				NO	Østfold	Hobøl	Hobøl	Bølertjernet								59.567103	10.916794																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197575																										FISK-21097										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-21097	FISK-21097		FM																												1998-08-01T02:00Z				1998	8	1												EUROPE				NO	Vestfold	Sande	Sande	Kaldmovannet								59.608231	10.12475																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197573																										FISK-21096										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-21096	FISK-21096		FM																												1998-08-01T02:00Z				1998	8	1												EUROPE				NO	Vestfold	Sande	Sande	Kaldmovannet								59.608231	10.12475																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197561																										FISK-21090										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-21090	FISK-21090		NINA																												1995-07-01T02:00Z				1995	7	1												EUROPE				NO	Vestfold	Sande	Sande	Kaldmovannet								59.608231	10.12475																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197451																										FISK-20937										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20937	FISK-20937		NINA																												1994-07-01T02:00Z				1994	7	1												EUROPE				NO	Buskerud	Hurum	Hurum	Svartvatn								59.637436	10.556821																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197385																										FISK-20893										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20893	FISK-20893		NINA																												1987-07-01T02:00Z				1987	7	1												EUROPE				NO	Buskerud	Hurum	Hurum	Hesthagadammen								59.645887	10.562049																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197383																										FISK-20892										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20892	FISK-20892		FM																												1986-07-01T02:00Z				1986	7	1												EUROPE				NO	Buskerud	Hurum	Hurum	Hesthagadammen								59.645887	10.562049																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197313																										FISK-20759										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20759	FISK-20759		NINA																												1987-07-01T02:00Z				1987	7	1												EUROPE				NO	Buskerud	Hurum	Hurum	Bjorvatn								59.672044	10.492736																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197307																										FISK-20756										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20756	FISK-20756		FM																												1986-07-01T02:00Z				1986	7	1												EUROPE				NO	Buskerud	Hurum	Hurum	Bjorvatn								59.672044	10.492736																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197266																										FISK-20782										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20782	FISK-20782		NINA																												1994-07-01T02:00Z				1994	7	1												EUROPE				NO	Buskerud	Hurum	Hurum	Mørkvatnet								59.659726	10.513788																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197256																										FISK-20777										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20777	FISK-20777		NINA																												1987-07-01T02:00Z				1987	7	1												EUROPE				NO	Buskerud	Hurum	Hurum	Mørkvatnet								59.659726	10.513788																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197252																										FISK-20775										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20775	FISK-20775		FM																												1986-07-01T02:00Z				1986	7	1												EUROPE				NO	Buskerud	Hurum	Hurum	Mørkvatnet								59.659726	10.513788																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197232																										FISK-20765										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20765	FISK-20765		NINA																												1997-07-01T02:00Z				1997	7	1												EUROPE				NO	Buskerud	Hurum	Hurum	Bjorvatn								59.672044	10.492736																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197228																										FISK-20762										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20762	FISK-20762		NINA																												1994-07-01T02:00Z				1994	7	1												EUROPE				NO	Buskerud	Hurum	Hurum	Bjorvatn								59.672044	10.492736																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197190																										FISK-20693										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20693	FISK-20693		NINA																												1989-07-01T02:00Z				1989	7	1												EUROPE				NO	Akershus	Ås	Ås	Østensjøvatnet								59.689004	10.827507																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197187																										FISK-20645										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20645	FISK-20645		NINA																												1987-07-01T02:00Z				1987	7	1												EUROPE				NO	Buskerud	Nedre Eiker	Nedre Eiker	Ormetjern								59.723172	10.079085																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197174																										FISK-20685										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20685	FISK-20685		FM																																														EUROPE				NO	Akershus	Frogn	Frogn	Oppegårdstjernet								59.694287	10.670421																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197167																										FISK-20635										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20635	FISK-20635		NINA																												1995-07-01T02:00Z				1995	7	1												EUROPE				NO	Buskerud	Drammen	Drammen	Stordammen								59.721487	10.123851																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197163																										FISK-20633										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20633	FISK-20633		NINA																												1988-07-01T02:00Z				1988	7	1												EUROPE				NO	Buskerud	Drammen	Drammen	Stordammen								59.721487	10.123851																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197162																										FISK-20679										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20679	FISK-20679		FM																																														EUROPE				NO	Akershus	Frogn	Frogn	Ukjent								59.705175	10.60455																																																	Carassius carassius (Linnaeus, 1758)								Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Carassius		carassius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-17T03:31Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2366645	1	44	204	1153	7336	2366633		2366645	Carassius carassius	Carassius		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197153																										FISK-20628										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20628	FISK-20628		FM																												1986-07-01T02:00Z				1986	7	1												EUROPE				NO	Buskerud	Drammen	Drammen	Stordammen								59.721487	10.123851																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197148																										FISK-20671										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20671	FISK-20671		NINA																												1994-07-01T02:00Z				1994	7	1												EUROPE				NO	Østfold	Spydeberg	Spydeberg	Vasstjernet								59.698865	11.085662																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197146																										FISK-20670										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20670	FISK-20670		NINA																												1975-07-01T01:00Z				1975	7	1												EUROPE				NO	Østfold	Spydeberg	Spydeberg	Vasstjernet								59.698865	11.085662																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197141																										FISK-20621										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20621	FISK-20621		FM																												2004-09-21T02:00Z				2004	9	21												EUROPE				NO	Buskerud	Drammen	Drammen	Blekktjernet								59.72366	10.188332																																																	Carassius carassius (Linnaeus, 1758)								Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Carassius		carassius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-17T03:31Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2366645	1	44	204	1153	7336	2366633		2366645	Carassius carassius	Carassius		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197136																										FISK-20665										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20665	FISK-20665		NINA																												1995-07-01T02:00Z				1995	7	1												EUROPE				NO	Buskerud	Drammen	Drammen	Ukjent								59.711156	10.152862																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197133																										FISK-20617										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20617	FISK-20617		FM																												1986-07-01T02:00Z				1986	7	1												EUROPE				NO	Buskerud	Drammen	Drammen	Blekktjernet								59.72366	10.188332																																																	Carassius carassius (Linnaeus, 1758)								Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Carassius		carassius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-17T03:31Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2366645	1	44	204	1153	7336	2366633		2366645	Carassius carassius	Carassius		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197120																										FISK-20607										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20607	FISK-20607		NINA																												1989-07-01T02:00Z				1989	7	1												EUROPE				NO	Akershus	Ski	Ski	Rullestadtjernet								59.728376	10.855954																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197110																										FISK-20601										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20601	FISK-20601		NINA																												1989-07-01T02:00Z				1989	7	1												EUROPE				NO	Akershus	Ski	Ski	Midsjøvatnet								59.729852	10.88213																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197104																										FISK-20598										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20598	FISK-20598		NINA																												1989-07-01T02:00Z				1989	7	1												EUROPE				NO	Akershus	Ski	Ski	Nærevatnet								59.725293	10.90169																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197086																										FISK-20589										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20589	FISK-20589		NINA																												1989-07-01T02:00Z				1989	7	1												EUROPE				NO	Akershus	Ås	Ås	Pollen								59.740252	10.751434																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197073																										FISK-20528										CC_BY_4_0			2013-05-06T11:52Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20528	FISK-20528		FM																																														EUROPE				NO	Akershus	Frogn	Frogn	Ukjent								59.771796	10.710922																																																	Carassius carassius (Linnaeus, 1758)								Animalia	Chordata	Actinopterygii	Cypriniformes	Cyprinidae	Carassius		carassius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-17T03:31Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2366645	1	44	204	1153	7336	2366633		2366645	Carassius carassius	Carassius		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
857197064																										FISK-20576										CC_BY_4_0			2014-04-09T21:11Z																				NINA	NINA Vanndata			HUMAN_OBSERVATION				FISK-20576	FISK-20576		NINA																												1993-07-01T02:00Z				1993	7	1												EUROPE				NO	Buskerud	Røyken	Røyken	Ukjent								59.762912	10.383631																																																	Esox lucius Linnaeus, 1758								Animalia	Chordata	Actinopterygii	Esociformes	Esocidae	Esox		lucius		SPECIES							a639542a-654a-427b-9cf1-bde1953bbb52	NO	2017-02-18T02:48Z							GEODETIC_DATUM_ASSUMED_WGS84;COORDINATE_PRECISION_INVALID;COORDINATE_ROUNDED		true	false	2346633	1	44	204	548	7662	2346628		2346633	Esox lucius	Esox		DWC_ARCHIVE	2015-07-16T15:19Z	2017-11-11T12:05Z	true
