"name"	"key"	"decimalLatitude"	"decimalLongitude"	"issues"	"datasetKey"	"publishingOrgKey"	"publishingCountry"	"protocol"	"lastCrawled"	"lastParsed"	"crawlId"	"extensions"	"basisOfRecord"	"individualCount"	"taxonKey"	"kingdomKey"	"phylumKey"	"classKey"	"orderKey"	"familyKey"	"genusKey"	"speciesKey"	"scientificName"	"kingdom"	"phylum"	"order"	"family"	"genus"	"species"	"genericName"	"specificEpithet"	"taxonRank"	"coordinatePrecision"	"elevation"	"elevationAccuracy"	"stateProvince"	"year"	"month"	"day"	"eventDate"	"modified"	"lastInterpreted"	"license"	"identifiers"	"facts"	"relations"	"geodeticDatum"	"class"	"countryCode"	"country"	"identifier"	"catalogNumber"	"recordedBy"	"habitat"	"institutionCode"	"locality"	"municipality"	"county"	"collectionCode"	"gbifID"	"occurrenceID"	"fieldNotes"	"coordinateUncertaintyInMeters"	"continent"	"fieldNumber"	"identifiedBy"
"Hepatica nobilis"	1797667140	60.064231	10.285548	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.040+0000"	"2017-12-21T06:58:38.064+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	5	0	0	"Buskerud"	2017	3	21	"2017-03-21T00:00:00.000+0000"	"2017-03-24T09:18:15.000+0000"	"2017-12-21T06:58:46.125+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16565806"	"16565806"	"Terje Spolen Nilsen, Gunvor Bollingmo"	"kalkfuruskog"	"NBF"	"Ruds<U+00F8>deg<U+00E5>rds<U+00E5>sen, Hole, Bu"	"Hole"	"Buskerud"	"SO2-Vascular"	"1797667140"	"NBF:SO2-Vascular:16565806"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667507	63.788805	11.137582	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.519+0000"	"2017-12-21T06:58:38.537+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	NA	0	0	"Nord-Tr<U+00F8>ndelag"	2017	3	26	"2017-03-26T00:00:00.000+0000"	"2017-03-26T19:58:19.000+0000"	"2017-12-21T06:58:46.710+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16590466"	"16590466"	"Are Nakrem"	NA	"NBF"	"Kj<U+00F8>lsvikbukta, Ytter<U+00F8>y, Levanger, Nt"	"Levanger"	"Nord-Tr<U+00F8>ndelag"	"SO2-Vascular"	"1797667507"	"NBF:SO2-Vascular:16590466"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667911	58.065716	7.980022	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.860+0000"	"2017-12-21T06:58:38.876+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	NA	0	0	"Vest-Agder"	2017	3	28	"2017-03-28T00:00:00.000+0000"	"2017-04-03T18:15:37.000+0000"	"2017-12-21T06:58:47.394+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16608113"	"16608113"	"Oddvar <U+00C5>sland"	NA	"NBF"	"Beltevikveien, Kristiansand, Va"	"Kristiansand"	"Vest-Agder"	"SO2-Vascular"	"1797667911"	"NBF:SO2-Vascular:16608113"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797668112	59.716113	10.592682	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:39.042+0000"	"2017-12-21T06:58:39.059+0000"	20	"none"	"HUMAN_OBSERVATION"	100	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	NA	0	0	"Akershus"	2017	3	24	"2017-03-24T00:00:00.000+0000"	"2017-03-29T14:48:16.000+0000"	"2017-12-21T06:58:47.707+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16617751"	"16617751"	"Einar Jahr"	NA	"NBF"	"Barkebustranda, Digerud, Digerud, Frogn, Ak"	"Frogn"	"Akershus"	"SO2-Vascular"	"1797668112"	"NBF:SO2-Vascular:16617751"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797682989	58.523523	8.874852	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:53.144+0000"	"2017-12-21T06:58:53.161+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	5	0	0	"Aust-Agder"	2017	3	24	"2017-03-24T00:00:00.000+0000"	"2017-05-05T11:11:01.000+0000"	"2017-12-21T06:59:14.791+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:17000759"	"17000759"	"Asbj<U+00F8>rn Lie"	NA	"NBF"	"Nesheia V3, Arendal, Aa"	"Arendal"	"Aust-Agder"	"SO2-Vascular"	"1797682989"	"NBF:SO2-Vascular:17000759"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667787	59.354868	11.043502	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.755+0000"	"2017-12-21T06:58:38.775+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	7	0	0	"<U+00D8>stfold"	2017	3	26	"2017-03-26T00:00:00.000+0000"	"2017-03-28T08:09:12.000+0000"	"2017-12-21T06:58:47.175+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16602845"	"16602845"	"Bj<U+00F8>rn Petter L<U+00F8>fall"	"barskog"	"NBF"	"Sarpsborg, Sandtangneset, Sarpsborg, <U+00D8>s"	"Sarpsborg"	"<U+00D8>stfold"	"SO2-Vascular"	"1797667787"	"NBF:SO2-Vascular:16602845"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667792	59.35485	11.043178	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.760+0000"	"2017-12-21T06:58:38.777+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	7	0	0	"<U+00D8>stfold"	2017	3	26	"2017-03-26T00:00:00.000+0000"	"2017-03-28T08:09:10.000+0000"	"2017-12-21T06:58:47.162+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16602874"	"16602874"	"Bj<U+00F8>rn Petter L<U+00F8>fall"	"barskog"	"NBF"	"Sarpsborg, Sandtangneset, Sarpsborg, <U+00D8>s"	"Sarpsborg"	"<U+00D8>stfold"	"SO2-Vascular"	"1797667792"	"NBF:SO2-Vascular:16602874"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667820	59.355239	11.043511	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.779+0000"	"2017-12-21T06:58:38.801+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	7	0	0	"<U+00D8>stfold"	2017	3	26	"2017-03-26T00:00:00.000+0000"	"2017-03-28T08:09:11.000+0000"	"2017-12-21T06:58:47.229+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16602861"	"16602861"	"Bj<U+00F8>rn Petter L<U+00F8>fall"	"barskog"	"NBF"	"Sarpsborg, Sandtangneset, Sarpsborg, <U+00D8>s"	"Sarpsborg"	"<U+00D8>stfold"	"SO2-Vascular"	"1797667820"	"NBF:SO2-Vascular:16602861"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797670718	60.116482	10.268283	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:42.053+0000"	"2017-12-21T06:58:42.077+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	10	0	0	"Buskerud"	2017	3	26	"2017-03-26T00:00:00.000+0000"	"2017-04-03T20:45:42.000+0000"	"2017-12-21T06:58:51.082+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16705715"	"16705715"	"Karin Spol<U+00E9>n Nilsen, Terje Spolen Nilsen"	"Kalkfuruskog"	"NBF"	"Bergerhaugen, Ringerike, Bu"	"Ringerike"	"Buskerud"	"SO2-Vascular"	"1797670718"	"NBF:SO2-Vascular:16705715"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797666631	59.037775	10.1736	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:37.588+0000"	"2017-12-21T06:58:37.609+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	8	0	0	"Vestfold"	2017	3	18	"2017-03-18T00:00:00.000+0000"	"2017-03-18T22:08:46.000+0000"	"2017-12-21T06:58:45.191+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16528169"	"16528169"	"Norman Hagen, Per Marstad, Sieglinde Hansen"	"Sumpskog"	"NBF"	"<U+00D8>deg<U+00E5>rden, Larvik, Ve"	"Larvik"	"Vestfold"	"SO2-Vascular"	"1797666631"	"NBF:SO2-Vascular:16528169"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797702902	59.382362	10.656391	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:59:17.691+0000"	"2017-12-21T06:59:17.713+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	8	0	0	"<U+00D8>stfold"	2017	3	10	"2017-03-10T00:00:00.000+0000"	"2017-06-03T00:46:20.000+0000"	"2017-12-21T06:59:52.068+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:17283440"	"17283440"	"Even W. Hanssen, Reidun Braathen"	"L<U+00E5>gurtskog"	"NBF"	"Fuglevik, Rygge, <U+00D8>s"	"Rygge"	"<U+00D8>stfold"	"SO2-Vascular"	"1797702902"	"NBF:SO2-Vascular:17283440"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797666705	59.529532	10.518284	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:37.653+0000"	"2017-12-21T06:58:37.672+0000"	20	"none"	"HUMAN_OBSERVATION"	10	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	NA	0	0	"Buskerud"	2017	3	18	"2017-03-18T00:00:00.000+0000"	"2017-03-19T00:25:53.000+0000"	"2017-12-21T06:58:45.334+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16528665"	"16528665"	"Jostein B<U+00E6>r<U+00F8> Engdal"	NA	"NBF"	"Steinvik, Tofte, Hurum, Bu"	"Hurum"	"Buskerud"	"SO2-Vascular"	"1797666705"	"NBF:SO2-Vascular:16528665"	"Quantity: 10 Plants."	NA	NA	NA	NA
"Hepatica nobilis"	1797666942	59.453162	10.617682	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:37.864+0000"	"2017-12-21T06:58:37.887+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	10	0	0	"<U+00D8>stfold"	2017	3	19	"2017-03-19T00:00:00.000+0000"	"2017-03-20T08:01:57.000+0000"	"2017-12-21T06:58:45.798+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16540993"	"16540993"	"Bj<U+00F8>rn Petter L<U+00F8>fall"	"edellauvskog"	"NBF"	"Moss, Dragonfjellet, Moss, <U+00D8>s"	"Moss"	"<U+00D8>stfold"	"SO2-Vascular"	"1797666942"	"NBF:SO2-Vascular:16540993"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797668226	60.056667	9.614291	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:39.142+0000"	"2017-12-21T06:58:39.207+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	5	0	0	"Buskerud"	2017	3	29	"2017-03-29T00:00:00.000+0000"	"2017-03-29T18:26:18.000+0000"	"2017-12-21T06:58:47.780+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16619506"	"16619506"	"<U+00D8>ystein Engen"	"edellauvskog"	"NBF"	"Leina<U+00E5>sen / Viks<U+00E5>sen, Sigdal, Bu"	"Sigdal"	"Buskerud"	"SO2-Vascular"	"1797668226"	"NBF:SO2-Vascular:16619506"	"Stedvis mye bl<U+00E5>veis i s<U+00F8>rvendt li i Leina<U+00E5>sen nordvest for Prestfoss. .."	NA	NA	NA	NA
"Hepatica nobilis"	1797675323	59.945689	10.832479	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:46.098+0000"	"2017-12-21T06:58:46.126+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	10	0	0	"Oslo"	2017	3	28	"2017-03-28T00:00:00.000+0000"	"2017-04-18T20:49:41.000+0000"	"2017-12-21T06:58:59.895+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16848618"	"16848618"	"Berit Nyrud"	"L<U+00F8>vskog med hassel"	"NBF"	"Kol<U+00E5>s, Oslo, Os"	"Oslo"	"Oslo"	"SO2-Vascular"	"1797675323"	"NBF:SO2-Vascular:16848618"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667192	59.338833	10.433618	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.082+0000"	"2017-12-21T06:58:38.123+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	8	0	0	"Vestfold"	2017	3	23	"2017-03-23T00:00:00.000+0000"	"2017-03-23T17:13:23.000+0000"	"2017-12-21T06:58:46.192+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16561304"	"16561304"	"Per Marstad, Turid Nakling Kristiansen, Linn Evensen"	"Edell<U+00F8>vskog"	"NBF"	"Guller<U+00F8>d, T<U+00F8>nsberg, Ve"	"T<U+00F8>nsberg"	"Vestfold"	"SO2-Vascular"	"1797667192"	"NBF:SO2-Vascular:16561304"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667814	59.354749	11.043717	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.776+0000"	"2017-12-21T06:58:38.798+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	7	0	0	"<U+00D8>stfold"	2017	3	26	"2017-03-26T00:00:00.000+0000"	"2017-03-28T08:09:11.000+0000"	"2017-12-21T06:58:47.324+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16602852"	"16602852"	"Bj<U+00F8>rn Petter L<U+00F8>fall"	"barskog"	"NBF"	"Sarpsborg, Sandtangneset, Sarpsborg, <U+00D8>s"	"Sarpsborg"	"<U+00D8>stfold"	"SO2-Vascular"	"1797667814"	"NBF:SO2-Vascular:16602852"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797668330	63.537966	10.091333	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:39.317+0000"	"2017-12-21T06:58:39.338+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	NA	0	0	"S<U+00F8>r-Tr<U+00F8>ndelag"	2017	3	29	"2017-03-29T00:00:00.000+0000"	"2017-03-29T22:03:34.000+0000"	"2017-12-21T06:58:47.906+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16621559"	"16621559"	"Gunn Nyborg"	NA	"NBF"	"T<U+00F8>rstadbr<U+00F8>nnen, Rissa, St"	"Rissa"	"S<U+00F8>r-Tr<U+00F8>ndelag"	"SO2-Vascular"	"1797668330"	"NBF:SO2-Vascular:16621559"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797665548	59.145727	10.430518	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:36.531+0000"	"2017-12-21T06:58:36.549+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	5	0	0	"Vestfold"	2017	3	15	"2017-03-15T00:00:00.000+0000"	"2017-03-16T20:01:18.000+0000"	"2017-12-21T06:58:43.960+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16512190"	"16512190"	"Sidsel Christoffersen"	NA	"NBF"	"Sydvesten, Tj<U+00F8>me, Ve"	"Tj<U+00F8>me"	"Vestfold"	"SO2-Vascular"	"1797665548"	"NBF:SO2-Vascular:16512190"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797667844	59.355262	11.043259	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:38.801+0000"	"2017-12-21T06:58:38.822+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	7	0	0	"<U+00D8>stfold"	2017	3	26	"2017-03-26T00:00:00.000+0000"	"2017-03-28T08:09:11.000+0000"	"2017-12-21T06:58:47.338+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16602866"	"16602866"	"Bj<U+00F8>rn Petter L<U+00F8>fall"	"barskog"	"NBF"	"Sarpsborg, Sandtangneset, Sarpsborg, <U+00D8>s"	"Sarpsborg"	"<U+00D8>stfold"	"SO2-Vascular"	"1797667844"	"NBF:SO2-Vascular:16602866"	NA	NA	NA	NA	NA
"Hepatica nobilis"	1797668233	59.164989	10.319639	"cdround,gass84"	"b124e1e0-4755-430f-9eab-894f25a9b59c"	"d3978a37-635a-4ae3-bb85-7b4d41bc0b88"	"NO"	"DWC_ARCHIVE"	"2017-12-21T06:58:39.149+0000"	"2017-12-21T06:58:39.211+0000"	20	"none"	"HUMAN_OBSERVATION"	0	5371699	6	7707728	220	399	2410	3033655	5371699	"Hepatica nobilis Schreb."	"Plantae"	"Tracheophyta"	"Ranunculales"	"Ranunculaceae"	"Hepatica"	"Hepatica nobilis"	"Hepatica"	"nobilis"	"SPECIES"	8	0	0	"Vestfold"	2017	3	29	"2017-03-29T00:00:00.000+0000"	"2017-03-29T21:41:25.000+0000"	"2017-12-21T06:58:47.817+0000"	"http://creativecommons.org/licenses/by/4.0/legalcode"	"none"	"none"	"none"	"WGS84"	"Magnoliopsida"	"NO"	"Norway"	"NBF:SO2-Vascular:16621373"	"16621373"	"Norman Hagen, Per Marstad, Turid Nakling Kristiansen, Dagny Mandt, Sieglinde Hansen"	"B<U+00F8>keskog"	"NBF"	"Skravestad, Sandefjord, Ve"	"Sandefjord"	"Vestfold"	"SO2-Vascular"	"1797668233"	"NBF:SO2-Vascular:16621373"	NA	NA	NA	NA	NA
